date,volume,price
10:29:25,7295,6270.0
10:29:33,805,6270.0
10:29:33,15214,6270.0
10:29:41,3981,6270.0
10:29:43,1019,6270.0
10:30:01,20000,6280.0
10:30:04,1600,6280.0
10:30:05,20000,6280.0
10:30:11,20000,6280.0
10:30:17,20000,6280.0
10:30:20,1300,6270.0
10:30:22,9882,6280.0
10:30:22,5070,6280.0
10:30:22,808,6280.0
10:30:22,4240,6280.0
10:30:24,3722,6280.0
10:30:24,7959,6280.0
10:30:24,13016,6280.0
10:30:28,9361,6280.0
10:30:28,10639,6280.0
10:30:34,4361,6280.0
10:30:34,2000,6280.0
10:30:34,13639,6280.0
10:30:39,20000,6280.0
10:30:45,20000,6280.0
10:30:51,20000,6280.0
10:30:56,20000,6280.0
10:30:57,5247,6270.0
10:31:02,20000,6280.0
10:31:03,20000,6270.0
10:31:08,20000,6280.0
10:31:14,20000,6280.0
10:31:14,1394,6270.0
10:31:19,20000,6280.0
10:31:25,20000,6280.0
10:31:31,6361,6280.0
10:31:31,1912,6280.0
10:31:31,11727,6280.0
10:31:37,20000,6280.0
10:31:41,1600,6280.0
10:31:42,4651,6280.0
10:31:42,4500,6280.0
10:31:42,8238,6280.0
10:31:42,2611,6280.0
10:31:42,850,6280.0
10:31:48,20000,6280.0
10:31:53,20000,6280.0
10:31:59,15221,6270.0
10:31:59,18791,6280.0
10:31:59,1209,6280.0
10:32:05,2007,6280.0
10:32:05,1000,6280.0
10:32:05,16993,6280.0
10:32:10,20000,6280.0
10:32:16,20000,6280.0
10:32:17,45900,6270.0
10:32:21,4900,6270.0
10:32:21,6500,6280.0
10:32:21,24912,6280.0
10:32:22,20000,6280.0
10:32:27,6202,6270.0
10:32:27,3798,6270.0
10:32:28,20000,6280.0
10:32:30,5000,6270.0
10:32:30,978,6270.0
10:32:30,1390,6270.0
10:32:30,873,6270.0
10:32:33,20000,6270.0
10:32:38,274,6270.0
10:32:54,916,6270.0
10:32:54,20000,6270.0
10:33:00,7070,6270.0
10:33:00,12930,6270.0
10:33:04,1600,6270.0
10:33:06,841,6270.0
10:33:17,20000,6280.0
10:33:20,1000,6270.0
10:33:20,1091,6270.0
10:33:22,5945,6270.0
10:33:24,3219,6270.0
10:33:40,20000,6280.0
10:33:41,10000,6270.0
10:33:44,2464,6270.0
10:33:44,8000,6270.0
10:33:52,2293,6270.0
10:33:59,2808,6270.0
10:34:00,1289,6270.0
10:34:02,15513,6280.0
10:34:05,1000,6270.0
10:34:06,16082,6280.0
10:34:06,3918,6280.0
10:34:11,20000,6280.0
10:34:17,20000,6280.0
10:34:23,20000,6280.0
10:34:28,20000,6280.0
10:34:29,3700,6270.0
10:34:34,5318,6270.0
10:34:34,7996,6270.0
10:34:35,8500,6280.0
10:34:49,6686,6270.0
10:34:55,20000,6270.0
10:34:55,9491,6270.0
10:34:55,3485,6270.0
10:35:01,20000,6280.0
10:35:07,20000,6280.0
10:35:07,1266,6270.0
10:35:12,20000,6280.0
10:35:13,74048,6270.0
10:35:13,800,6270.0
10:35:18,20000,6270.0
10:35:21,1125,6270.0
10:35:23,806,6260.0
10:35:23,20000,6270.0
10:35:27,850,6270.0
10:35:28,7605,6260.0
10:35:29,20000,6270.0
10:35:35,2500,6270.0
10:35:35,20000,6270.0
10:35:41,20000,6270.0
10:35:46,20000,6270.0
10:35:50,677,6270.0
10:35:50,323,6270.0
10:35:52,12425,6270.0
10:35:52,1500,6270.0
10:35:52,3358,6270.0
10:35:59,905,6270.0
10:36:08,1812,6270.0
10:36:13,16658,6270.0
10:36:17,2000,6270.0
10:36:21,351,6270.0
10:36:39,991,6270.0
10:36:41,1600,6260.0
10:36:45,1009,6270.0
10:36:47,10000,6270.0
10:37:02,20000,6280.0
10:37:06,20000,6280.0
10:37:11,759,6270.0
10:37:12,7582,6280.0
10:37:12,1000,6280.0
10:37:12,5000,6280.0
10:37:12,6418,6280.0
10:37:12,2800,6270.0
10:37:18,20000,6280.0
10:37:23,20000,6280.0
10:37:27,5500,6270.0
10:37:28,2000,6270.0
10:37:28,1000,6270.0
10:37:29,20000,6280.0
10:37:31,21487,6270.0
10:37:35,20000,6270.0
10:37:40,20000,6270.0
10:37:46,20000,6270.0
10:37:52,20000,6270.0
10:37:57,16429,6270.0
10:38:21,3571,6270.0
10:38:21,729,6270.0
10:38:23,92,6270.0
10:38:24,908,6270.0
10:38:24,19092,6280.0
10:38:33,4760,6280.0
10:38:35,4831,6270.0
10:38:43,3219,6270.0
10:38:51,11950,6270.0
10:38:54,65182,6270.0
10:38:56,20000,6280.0
10:39:00,9683,6270.0
10:39:01,16173,6270.0
10:39:23,1079,6260.0
10:39:32,8302,6260.0
10:39:37,1000,6270.0
10:39:44,1000,6260.0
10:39:52,1500,6260.0
10:40:08,1604,6260.0
10:40:08,15987,6260.0
10:40:13,3658,6260.0
10:40:18,17591,6260.0
10:40:24,59,6260.0
10:40:27,17591,6260.0
10:40:28,3457,6270.0
10:40:53,45600,6270.0
10:41:18,11410,6260.0
10:41:43,1991,6260.0
10:41:48,524,6260.0
10:41:48,2030,6260.0
10:41:48,824,6270.0
10:41:48,17370,6260.0
10:41:57,8499,6260.0
10:41:57,3925,6260.0
10:42:07,1500,6270.0
10:42:12,17591,6260.0
10:42:21,5000,6260.0
10:42:24,2495,6260.0
10:42:31,5879,6260.0
10:42:31,36420,6260.0
10:42:31,62297,6260.0
10:42:31,18704,6260.0
10:42:33,800,6260.0
10:42:38,2000,6270.0
10:42:52,22853,6260.0
10:42:55,66759,6270.0
10:43:00,2260,6270.0
10:43:43,5000,6270.0
10:43:50,1000,6270.0
10:43:54,5456,6270.0
10:44:31,3371,6260.0
10:44:34,3245,6260.0
10:44:46,810,6270.0
10:44:54,38478,6270.0
10:44:54,1618,6270.0
10:44:54,837,6270.0
10:44:54,1114,6270.0
10:45:02,32000,6260.0
10:45:03,835,6260.0
10:45:03,20377,6260.0
10:45:04,1266,6260.0
10:45:17,780,6260.0
10:45:30,1008,6260.0
10:45:43,3000,6260.0
10:45:46,709,6260.0
10:45:47,1300,6270.0
10:45:54,299,6270.0
10:45:54,20000,6270.0
10:45:54,1631,6270.0
10:45:56,3800,6260.0
10:46:02,8490,6260.0
10:46:17,490,6260.0
10:46:47,1000,6260.0
10:46:54,4779,6270.0
10:46:54,17563,6270.0
10:46:54,4410,6270.0
10:46:54,1369,6270.0
10:46:54,5000,6270.0
10:46:54,148,6270.0
10:47:02,1642,6260.0
10:47:04,9841,6260.0
10:47:04,15159,6260.0
10:47:23,974,6260.0
10:47:50,1020,6260.0
10:47:52,3899,6260.0
10:47:54,17415,6270.0
10:47:54,1000,6270.0
10:47:54,8151,6270.0
10:48:22,6338,6260.0
10:48:24,9386,6260.0
10:48:30,2478,6270.0
10:48:31,4213,6260.0
10:48:31,3292,6260.0
10:48:45,2534,6260.0
10:48:56,7713,6270.0
10:48:56,17563,6270.0
10:48:56,6800,6270.0
10:49:11,2154,6260.0
10:49:19,3000,6260.0
10:49:21,5500,6260.0
10:49:28,1500,6270.0
10:49:31,31700,6260.0
10:49:35,31773,6260.0
10:49:35,43694,6260.0
10:49:35,24533,6260.0
10:49:53,9263,6270.0
10:49:53,9666,6270.0
10:49:53,1000,6270.0
10:49:53,5076,6270.0
10:49:58,1000,6260.0
10:50:02,1500,6260.0
10:50:03,5070,6260.0
10:50:17,1000,6260.0
10:50:19,900,6260.0
10:50:20,1647,6260.0
10:50:31,3000,6260.0
10:50:34,1000,6260.0
10:50:38,6013,6260.0
10:50:38,5903,6260.0
10:50:39,2900,6270.0
10:50:41,21333,6260.0
10:50:52,2024,6270.0
10:50:52,5000,6270.0
10:50:52,920,6270.0
10:50:54,1500,6260.0
10:50:54,4080,6270.0
10:50:54,7618,6270.0
10:50:54,5000,6270.0
10:50:54,800,6270.0
10:50:54,13000,6270.0
10:50:54,1699,6270.0
10:50:55,14470,6260.0
10:51:35,7051,6270.0
10:51:35,50949,6270.0
10:51:39,2550,6270.0
10:51:49,9000,6270.0
10:51:55,2136,6260.0
10:51:55,398,6260.0
10:51:56,28772,6270.0
10:52:23,800,6270.0
10:52:25,920,6260.0
10:52:39,1588,6270.0
10:52:41,1432,6260.0
10:52:42,10000,6260.0
10:52:52,6341,6270.0
10:52:52,1000,6270.0
10:52:52,5535,6270.0
10:52:52,13312,6270.0
10:53:00,2247,6260.0
10:53:04,2680,6270.0
10:53:26,11606,6260.0
10:53:30,877,6260.0
10:53:37,43312,6260.0
10:53:37,70359,6260.0
10:53:37,8702,6260.0
10:53:37,28062,6260.0
10:53:37,3987,6260.0
10:53:37,30724,6260.0
10:53:37,14854,6260.0
10:53:37,34658,6260.0
10:53:37,34822,6260.0
10:53:44,58010,6260.0
10:53:44,55967,6260.0
10:53:44,82982,6260.0
10:53:44,3041,6260.0
10:53:46,1443,6260.0
10:53:52,8187,6270.0
10:53:52,5000,6270.0
10:53:52,18598,6270.0
10:53:52,30745,6270.0
10:53:57,11212,6260.0
10:54:01,15124,6260.0
10:54:01,13247,6260.0
10:54:01,19012,6260.0
10:54:01,8791,6260.0
10:54:01,43076,6260.0
10:54:01,83968,6260.0
10:54:01,16782,6260.0
10:54:02,74905,6260.0
10:54:02,67597,6260.0
10:54:02,19528,6260.0
10:54:02,33981,6260.0
10:54:02,3989,6260.0
10:54:02,39724,6270.0
10:54:03,72940,6260.0
10:54:03,61455,6260.0
10:54:03,19837,6260.0
10:54:03,45768,6260.0
10:54:06,1931,6260.0
10:54:07,1000,6260.0
10:54:07,5549,6260.0
10:54:07,85773,6260.0
10:54:07,57143,6260.0
10:54:07,39971,6260.0
10:54:07,11564,6260.0
10:54:25,1500,6260.0
10:54:25,1067,6260.0
10:54:52,28099,6270.0
10:55:01,726,6260.0
10:55:01,2912,6260.0
10:55:05,1425,6260.0
10:55:05,6338,6260.0
10:55:11,21658,6260.0
10:55:11,7182,6260.0
10:55:11,38343,6260.0
10:55:11,94364,6260.0
10:55:11,29015,6260.0
10:55:11,9438,6260.0
10:55:12,70508,6260.0
10:55:12,33879,6260.0
10:55:12,87741,6260.0
10:55:12,7872,6260.0
10:55:12,7305,6260.0
10:55:12,85521,6260.0
10:55:12,50027,6260.0
10:55:12,2075,6260.0
10:55:12,54342,6260.0
10:55:12,730,6260.0
10:55:20,6000,6260.0
10:55:24,82834,6270.0
10:55:24,17166,6270.0
10:55:28,100000,6270.0
10:55:33,39894,6270.0
10:55:33,60106,6270.0
10:55:35,100000,6270.0
10:55:44,39894,6270.0
10:55:44,60106,6270.0
10:55:47,100000,6270.0
10:55:56,39894,6270.0
10:55:56,60106,6270.0
10:55:58,100000,6270.0
10:56:00,39894,6270.0
10:56:00,1600,6270.0
10:56:00,2000,6270.0
10:56:00,3000,6270.0
10:56:00,53506,6270.0
10:56:03,100000,6270.0
10:56:05,46494,6270.0
10:56:05,39667,6270.0
10:56:05,5000,6270.0
10:56:05,1211,6270.0
10:56:05,7628,6270.0
10:56:07,60282,6270.0
10:56:07,8183,6270.0
10:56:07,22714,6270.0
10:56:07,1485,6270.0
10:56:07,7336,6270.0
10:56:08,18022,6270.0
10:56:08,6338,6270.0
10:56:08,1949,6270.0
10:56:08,45241,6270.0
10:56:08,10000,6270.0
10:56:08,1776,6270.0
10:56:08,5000,6270.0
10:56:08,5000,6270.0
10:56:08,6674,6270.0
10:56:13,100000,6270.0
10:56:14,1912,6270.0
10:56:16,91414,6270.0
10:56:16,8586,6270.0
10:56:24,30313,6260.0
10:56:24,28838,6260.0
10:56:24,1850,6260.0
10:56:24,900,6260.0
10:56:24,20000,6260.0
10:56:24,1607,6260.0
10:56:24,1692,6260.0
10:56:28,1356,6260.0
10:56:39,135,6260.0
10:56:39,8000,6260.0
10:56:39,5811,6260.0
10:56:44,50000,6270.0
10:56:45,8545,6260.0
10:57:05,644,6260.0
10:57:05,3288,6260.0
10:57:22,874,6260.0
10:57:22,126,6260.0
10:57:22,874,6260.0
10:57:22,1591,6260.0
10:57:22,799,6260.0
10:57:22,800,6260.0
10:57:22,1726,6260.0
10:57:22,4489,6260.0
10:57:22,1050,6260.0
10:57:22,852,6260.0
10:57:22,2570,6260.0
10:57:25,900,6260.0
10:57:36,45000,6270.0
10:57:43,1912,6270.0
10:57:45,1273,6260.0
10:57:46,31,6260.0
10:57:46,1270,6260.0
10:57:46,7967,6260.0
10:57:46,1000,6260.0
10:57:46,1002,6260.0
10:57:46,800,6260.0
10:57:46,2100,6260.0
10:57:46,3000,6260.0
10:57:46,5000,6260.0
10:57:46,1830,6260.0
10:57:53,895,6260.0
10:57:55,6292,6270.0
10:58:03,1254,6260.0
10:58:03,5296,6260.0
10:58:03,370,6260.0
10:58:14,180,6260.0
10:58:15,700,6260.0
10:58:15,816,6260.0
10:58:15,818,6260.0
10:58:15,4469,6260.0
10:58:18,58,6260.0
10:58:22,235,6260.0
10:58:22,800,6260.0
10:58:22,3254,6260.0
10:58:22,68472,6260.0
10:58:22,2239,6260.0
10:58:22,813,6260.0
10:58:26,88210,6270.0
10:58:26,12788,6270.0
10:58:26,16977,6270.0
10:58:26,1700,6270.0
10:58:26,1000,6270.0
10:58:26,49000,6270.0
10:58:26,30325,6270.0
10:58:26,2118,6260.0
10:58:27,169675,6270.0
10:58:27,15941,6270.0
10:58:27,3169,6270.0
10:58:27,5000,6270.0
10:58:36,1637,6270.0
10:58:36,89730,6280.0
10:58:36,10270,6280.0
10:59:28,808,6270.0
10:59:35,850,6270.0
10:59:43,1000,6270.0
10:59:44,1920,6270.0
10:59:49,759,6260.0
11:00:22,3080,6270.0
11:00:22,12100,6270.0
11:00:22,5950,6280.0
11:01:01,800,6270.0
11:01:01,7491,6260.0
11:01:05,7500,6270.0
11:01:07,1912,6270.0
11:01:21,18506,6270.0
11:01:29,5000,6270.0
11:01:32,1000,6270.0
11:01:40,19843,6270.0
11:01:40,1620,6270.0
11:01:59,10316,6270.0
11:01:59,6000,6270.0
11:01:59,16963,6260.0
11:01:59,9863,6260.0
11:01:59,10000,6260.0
11:01:59,5554,6260.0
11:01:59,850,6260.0
11:01:59,1000,6260.0
11:01:59,9454,6260.0
11:02:19,546,6260.0
11:02:19,802,6260.0
11:02:19,4902,6260.0
11:02:22,9915,6270.0
11:02:33,1500,6260.0
11:02:45,800,6270.0
11:02:54,9999,6270.0
11:03:07,1266,6260.0
11:03:12,290,6260.0
11:03:12,19260,6260.0
11:03:12,7945,6270.0
11:03:22,1341,6270.0
11:03:22,5396,6270.0
11:03:24,3000,6260.0
11:03:35,4961,6260.0
11:03:36,1599,6270.0
11:04:05,15606,6260.0
11:04:19,3256,6260.0
11:04:19,6886,6260.0
11:04:21,2871,6270.0
11:04:27,1500,6260.0
11:04:35,7000,6260.0
11:04:50,71615,6260.0
11:05:46,13000,6260.0
11:05:51,60000,6260.0
11:06:04,10000,6260.0
11:06:15,8688,6260.0
11:06:30,1000,6260.0
11:06:35,633,6260.0
11:06:39,1200,6260.0
11:06:47,11844,6260.0
11:06:47,940,6260.0
11:07:01,3000,6260.0
11:07:02,1000,6260.0
11:07:06,800,6260.0
11:07:07,3798,6260.0
11:07:07,1000,6260.0
11:07:07,820,6260.0
11:07:07,4524,6260.0
11:07:10,1000,6260.0
11:07:21,3476,6260.0
11:07:21,1500,6260.0
11:07:25,450,6260.0
11:07:25,2550,6270.0
11:07:52,2928,6260.0
11:07:52,10000,6260.0
11:07:52,1,6260.0
11:07:55,47420,6260.0
11:07:55,152580,6250.0
11:08:08,1590,6270.0
11:08:22,47420,6250.0
11:08:22,1000,6250.0
11:08:22,35000,6250.0
11:08:22,1000,6250.0
11:08:22,820,6250.0
11:08:22,850,6250.0
11:08:22,1000,6250.0
11:08:22,2000,6250.0
11:08:22,5129,6250.0
11:08:22,1861,6250.0
11:08:22,1000,6250.0
11:08:22,840,6250.0
11:08:22,2080,6250.0
11:08:27,117920,6250.0
11:08:27,1000,6250.0
11:08:27,5000,6250.0
11:08:27,2000,6250.0
11:08:27,4000,6250.0
11:08:27,16950,6250.0
11:08:27,1095,6250.0
11:08:27,11300,6250.0
11:08:27,1000,6250.0
11:08:27,1234,6250.0
11:08:27,957,6250.0
11:08:27,1174,6250.0
11:08:27,7611,6250.0
11:08:27,822,6250.0
11:08:27,1000,6250.0
11:08:27,800,6250.0
11:08:27,4100,6250.0
11:08:27,8024,6250.0
11:08:27,2000,6250.0
11:08:27,2000,6250.0
11:08:27,5000,6250.0
11:08:27,5013,6250.0
11:08:43,3183,6260.0
11:09:02,8983,6250.0
11:09:07,3000,6260.0
11:09:15,4000,6250.0
11:09:16,4755,6250.0
11:09:20,177249,6250.0
11:09:20,15803,6250.0
11:09:23,1400,6260.0
11:09:26,1063,6250.0
11:09:35,189,6250.0
11:09:38,2945,6250.0
11:09:38,4000,6250.0
11:09:38,1594,6250.0
11:09:38,1500,6250.0
11:09:38,1900,6250.0
11:09:38,1000,6250.0
11:09:38,872,6250.0
11:09:38,2389,6250.0
11:09:59,12417,6260.0
11:09:59,10000,6260.0
11:09:59,1072,6260.0
11:09:59,1511,6260.0
11:10:01,25000,6260.0
11:10:07,29492,6250.0
11:10:07,835,6250.0
11:10:07,2000,6250.0
11:10:07,2673,6250.0
11:10:07,5195,6260.0
11:10:07,2000,6260.0
11:10:09,9686,6260.0
11:10:32,1266,6260.0
11:10:43,850,6260.0
11:10:45,6003,6260.0
11:10:45,17026,6260.0
11:10:49,850,6260.0
11:10:49,23423,6260.0
11:10:49,727,6260.0
11:10:54,2773,6260.0
11:11:07,4200,6270.0
11:11:33,7708,6260.0
11:11:41,14519,6260.0
11:11:41,30000,6260.0
11:11:45,3832,6260.0
11:11:45,5398,6260.0
11:11:47,2163,6260.0
11:11:47,12677,6260.0
11:11:47,10160,6260.0
11:11:49,900,6250.0
11:11:52,1840,6260.0
11:12:01,7477,6260.0
11:12:09,15683,6260.0
11:12:10,4317,6260.0
11:12:12,9224,6260.0
11:12:30,3454,6260.0
11:12:30,5338,6260.0
11:12:30,1208,6270.0
11:12:33,6427,6250.0
11:12:33,11375,6250.0
11:12:33,1000,6250.0
11:12:33,7950,6250.0
11:12:33,12744,6250.0
11:12:33,25956,6250.0
11:12:41,15000,6250.0
11:12:47,34003,6270.0
11:13:03,4778,6250.0
11:13:03,3548,6250.0
11:13:03,10000,6250.0
11:13:16,2521,6260.0
11:13:16,21554,6260.0
11:13:27,925,6260.0
11:13:32,1475,6260.0
11:13:42,10000,6260.0
11:13:51,1000,6260.0
11:13:51,1546,6260.0
11:13:57,7099,6260.0
11:13:57,3880,6260.0
11:13:57,1010,6260.0
11:14:03,5110,6260.0
11:14:21,2400,6260.0
11:14:23,3751,6260.0
11:14:26,108,6260.0
11:14:31,10000,6270.0
11:14:46,1560,6270.0
11:15:15,1000,6270.0
11:15:24,22848,6270.0
11:15:30,11748,6260.0
11:15:46,1883,6260.0
11:15:46,13117,6260.0
11:15:50,10000,6260.0
11:15:54,6000,6260.0
11:16:22,3295,6260.0
11:16:24,10000,6260.0
11:16:24,26438,6270.0
11:16:26,39,6260.0
11:16:26,9000,6260.0
11:16:26,961,6260.0
11:16:27,5144,6260.0
11:16:33,10000,6260.0
11:16:38,10000,6260.0
11:16:40,5000,6260.0
11:16:43,3000,6260.0
11:16:46,2424,6270.0
11:16:48,111262,6260.0
11:16:49,5010,6260.0
11:16:54,49623,6260.0
11:16:54,377,6260.0
11:17:08,4000,6260.0
11:17:15,9044,6260.0
11:17:25,2000,6260.0
11:17:45,1588,6270.0
11:17:50,77415,6260.0
11:17:50,1592,6260.0
11:17:50,20993,6260.0
11:18:14,23947,6260.0
11:18:14,25000,6260.0
11:18:14,20000,6260.0
11:18:14,31053,6260.0
11:18:39,48125,6260.0
11:18:40,813,6260.0
11:18:50,98753,6260.0
11:18:51,1012,6260.0
11:18:53,2000,6260.0
11:18:56,1000,6260.0
11:19:16,1305,6260.0
11:19:21,15939,6260.0
11:19:21,19897,6260.0
11:19:23,5103,6260.0
11:19:23,94897,6260.0
11:19:32,16792,6260.0
11:19:32,1000,6260.0
11:19:32,25000,6260.0
11:19:37,7970,6250.0
11:19:37,7667,6250.0
11:19:38,7208,6260.0
11:19:38,1000,6260.0
11:19:39,954,6260.0
11:19:42,15838,6260.0
11:19:44,10759,6260.0
11:20:02,14241,6260.0
11:20:05,100266,6260.0
11:20:05,25000,6260.0
11:20:11,2534,6250.0
11:20:11,25000,6260.0
11:20:16,25000,6260.0
11:20:22,10493,6260.0
11:20:22,1000,6260.0
11:20:22,4000,6260.0
11:20:33,4000,6260.0
11:20:42,5507,6260.0
11:20:42,1000,6260.0
11:20:44,1000,6260.0
11:20:50,810,6260.0
11:20:55,12772,6260.0
11:20:56,1000,6260.0
11:20:58,184418,6260.0
11:20:58,15582,6260.0
11:21:00,1000,6260.0
11:21:07,1000,6260.0
11:21:08,951,6260.0
11:21:12,6467,6260.0
11:21:12,1000,6260.0
11:21:20,1244,6250.0
11:21:20,25000,6260.0
11:21:25,17533,6260.0
11:21:25,7467,6260.0
11:21:31,12533,6260.0
11:21:31,859,6260.0
11:21:31,1145,6260.0
11:21:31,10463,6260.0
11:21:33,39537,6260.0
11:21:37,25000,6260.0
11:21:42,25000,6260.0
11:21:55,1500,6250.0
11:22:09,5070,6250.0
11:22:32,10000,6250.0
11:22:33,6947,6250.0
11:22:36,7606,6250.0
11:22:54,850,6250.0
11:22:56,66715,6260.0
11:22:57,1521,6250.0
11:22:57,1800,6250.0
11:22:59,6000,6250.0
11:23:01,10546,6250.0
11:23:04,33285,6260.0
11:23:04,1000,6260.0
11:23:04,10000,6260.0
11:23:04,155715,6260.0
11:23:05,10,6250.0
11:23:07,30921,6260.0
11:23:07,3000,6260.0
11:23:07,20000,6260.0
11:23:07,8900,6260.0
11:23:07,100000,6260.0
11:23:07,886,6260.0
11:23:07,10142,6260.0
11:23:07,870,6260.0
11:23:07,9937,6260.0
11:23:07,15344,6260.0
11:23:13,4656,6260.0
11:23:13,2000,6260.0
11:23:14,50000,6260.0
11:23:17,1394,6260.0
11:23:30,1000,6270.0
11:24:03,141950,6260.0
11:24:03,1150,6260.0
11:24:03,56900,6260.0
11:24:05,1532,6260.0
11:24:06,141568,6260.0
11:24:06,58432,6250.0
11:24:09,78273,6250.0
11:24:09,100000,6250.0
11:24:09,21727,6250.0
11:24:11,18273,6250.0
11:24:11,31881,6250.0
11:24:11,3985,6250.0
11:24:11,3430,6250.0
11:24:11,142431,6250.0
11:24:14,57569,6250.0
11:24:14,120000,6250.0
11:24:14,1830,6250.0
11:24:14,19263,6250.0
11:24:14,1338,6250.0
11:24:33,10000,6260.0
11:24:34,2000,6250.0
11:24:52,8000,6250.0
11:25:13,7606,6250.0
11:25:22,1056,6250.0
11:25:22,1478,6250.0
11:25:22,120680,6250.0
11:25:29,1500,6250.0
11:25:37,253,6250.0
11:25:41,1,6250.0
11:25:49,1000,6250.0
11:25:54,33000,6250.0
11:26:04,38036,6250.0
11:26:11,1000,6260.0
11:26:26,6366,6260.0
11:26:43,1550,6250.0
11:26:47,705,6250.0
11:27:00,1000,6250.0
11:27:09,797,6250.0
11:27:09,11072,6250.0
11:27:30,8928,6250.0
11:27:30,806,6250.0
11:27:30,6380,6250.0
11:27:30,23313,6250.0
11:27:34,10000,6250.0
11:27:37,981,6240.0
11:27:37,69811,6240.0
11:27:37,29208,6240.0
11:27:53,10000,6250.0
11:28:01,1203,6240.0
11:28:36,30565,6240.0
11:28:36,48658,6240.0
11:28:38,25865,6240.0
11:28:39,13126,6240.0
11:28:39,24338,6240.0
11:28:43,3968,6250.0
11:28:43,3040,6250.0
11:28:43,1000,6250.0
11:28:44,1000,6240.0
11:28:46,3233,6240.0
11:28:59,11663,6240.0
11:29:10,1200,6250.0
11:29:17,863,6240.0
11:29:33,25,6240.0
11:29:36,1000,6240.0
11:29:55,5220,6240.0
11:29:55,43284,6240.0
11:29:59,10721,6240.0
11:30:14,18125,6240.0
11:30:14,1875,6240.0
11:30:17,6946,6240.0
11:30:17,12564,6240.0
11:30:17,22436,6240.0
11:30:22,790,6240.0
11:30:29,2000,6250.0
11:30:30,3061,6240.0
11:30:38,3230,6240.0
11:30:51,30369,6240.0
11:30:51,22376,6240.0
11:30:51,15089,6240.0
11:30:54,2485,6250.0
11:31:02,3802,6240.0
11:31:09,3523,6240.0
11:31:34,1700,6240.0
11:32:01,1000,6240.0
11:32:07,850,6240.0
11:32:08,1500,6250.0
11:32:19,1775,6250.0
11:32:19,4000,6250.0
11:32:19,1000,6250.0
11:32:19,2344,6250.0
11:32:19,2181,6250.0
11:32:24,30000,6240.0
11:32:41,12666,6240.0
11:32:41,41027,6240.0
11:32:41,10307,6240.0
11:32:44,24634,6240.0
11:32:44,1450,6240.0
11:32:45,6575,6240.0
11:32:45,10000,6250.0
11:32:46,37819,6250.0
11:32:46,577,6250.0
11:32:46,20000,6250.0
11:32:46,5398,6250.0
11:32:48,14661,6240.0
11:32:49,12000,6250.0
11:33:08,38945,6240.0
11:33:08,26652,6240.0
11:33:14,4000,6240.0
11:33:21,1185,6250.0
11:33:29,3600,6240.0
11:33:52,14416,6240.0
11:33:58,2000,6250.0
11:34:02,3831,6250.0
11:34:03,5562,6240.0
11:34:03,1186,6240.0
11:34:03,5930,6240.0
11:34:12,91336,6240.0
11:34:12,35930,6240.0
11:34:12,72734,6240.0
11:34:14,3549,6240.0
11:34:19,13121,6240.0
11:34:19,22879,6240.0
11:34:19,63009,6240.0
11:34:19,95949,6240.0
11:34:19,5042,6240.0
11:34:21,158220,6250.0
11:34:21,1000,6250.0
11:34:21,10000,6250.0
11:34:21,30780,6250.0
11:34:23,19220,6250.0
11:34:23,3435,6250.0
11:34:23,100000,6250.0
11:34:23,2217,6250.0
11:34:23,5000,6250.0
11:34:23,544,6250.0
11:34:23,3055,6250.0
11:34:23,846,6250.0
11:34:23,26340,6250.0
11:34:23,2807,6250.0
11:34:23,3762,6250.0
11:34:23,4563,6250.0
11:34:23,19253,6250.0
11:34:23,1000,6250.0
11:34:23,2315,6250.0
11:34:28,5643,6250.0
11:34:28,57301,6240.0
11:34:28,53052,6240.0
11:34:28,3721,6240.0
11:34:28,24181,6240.0
11:34:28,56102,6240.0
11:34:38,36267,6240.0
11:34:38,62978,6240.0
11:34:38,10721,6240.0
11:34:38,81095,6240.0
11:34:38,1816,6240.0
11:34:38,7123,6240.0
11:34:44,89452,6240.0
11:34:44,61597,6240.0
11:34:44,48951,6240.0
11:34:58,4500,6240.0
11:35:00,2100,6240.0
11:35:02,5000,6250.0
11:35:20,269,6250.0
11:35:20,2731,6250.0
11:35:35,1708,6240.0
11:35:35,6308,6240.0
11:35:35,1109,6240.0
11:35:39,810,6250.0
11:36:05,11300,6240.0
11:36:05,3660,6240.0
11:36:05,4058,6240.0
11:36:18,117,6240.0
11:36:34,2062,6250.0
11:36:35,24000,6240.0
11:36:46,2000,6250.0
11:36:53,53027,6240.0
11:36:53,1973,6240.0
11:36:56,1594,6250.0
11:36:56,803,6250.0
11:36:56,9,6250.0
11:37:04,3735,6240.0
11:37:23,10000,6240.0
11:37:31,1725,6240.0
11:37:31,3181,6240.0
11:37:38,25203,6240.0
11:37:50,29500,6240.0
11:37:51,5976,6240.0
11:37:51,185,6240.0
11:37:56,4000,6240.0
11:38:06,1025,6240.0
11:38:06,2161,6240.0
11:38:07,2280,6240.0
11:38:15,2534,6240.0
11:38:18,1500,6250.0
11:38:24,20000,6240.0
11:39:01,48008,6240.0
11:39:14,4200,6240.0
11:39:25,815,6240.0
11:39:30,491,6250.0
11:39:30,1400,6250.0
11:39:30,5000,6250.0
11:39:30,9049,6250.0
11:39:38,789,6240.0
11:39:58,9961,6240.0
11:39:58,30039,6240.0
11:40:10,904,6240.0
11:40:21,5000,6240.0
11:40:27,10000,6240.0
